Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Range
0.0,23834,2,11917.0,11917.0,4861,18973,9978.7,myelin-exec:/vision_tower/vision_model/encoder/layers.4/self_attn/out_proj/MatMul_myl0_55
0.0,23824,2,11912.0,11912.0,2102,21722,13873.4,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1630
0.0,23778,2,11889.0,11889.0,4824,18954,9991.4,myelin-exec:/vision_tower/vision_model/encoder/layers.5/mlp/fc1/MatMul_myl0_68
0.0,23769,2,11884.5,11884.5,1260,22509,15025.3,myelin-exec:__myl_DivMulCastCastMulCastReshReshSlicSlic_myl0_1708
0.0,23768,2,11884.0,11884.0,5444,18324,9107.5,myelin-exec:/layers.12/self_attn/qk_matmul/MatMul_myl0_620
0.0,23749,2,11874.5,11874.5,5564,18185,8924.4,myelin-exec:/layers.0/self_attn/av_matmul/MatMul_myl0_325
0.0,23749,2,11874.5,11874.5,5185,18564,9460.4,myelin-exec:/layers.4/self_attn/qk_matmul/MatMul_myl0_420
0.0,23723,2,11861.5,11861.5,5686,18037,8733.5,myelin-exec:/layers.14/mlp/gateup_proj_1/MatMul_myl0_1318
0.0,23713,2,11856.5,11856.5,7750,15963,5807.5,myelin-exec:__myl_Fc_myl0_473
0.0,23694,2,11847.0,11847.0,4805,18889,9958.9,myelin-exec:/vision_tower/vision_model/encoder/layers.26/mlp/fc1/MatMul_myl0_299
0.0,23685,2,11842.5,11842.5,5463,18222,9022.0,myelin-exec:/layers.8/self_attn/av_matmul/MatMul_myl0_525
0.0,23658,2,11829.0,11829.0,5639,18019,8754.0,myelin-exec:/layers.13/mlp/gateup_proj_1/MatMul_myl0_1301
0.0,23648,2,11824.0,11824.0,2787,20861,12780.2,myelin-exec:/layers.4/self_attn_5/MatMul_1_myl0_2070
0.0,23620,2,11810.0,11810.0,2463,21157,13218.7,myelin-exec:__myl_MulAddMulCast_myl0_1683
0.0,23518,2,11759.0,11759.0,4879,18639,9729.8,myelin-exec:/layers.17/mlp/gateup_proj_5/MatMul_myl0_2605
0.0,23510,2,11755.0,11755.0,6491,17019,7444.4,myelin-exec:/layers.3/mlp/gateup_proj_8/MatMul_myl0_3294
0.0,23500,2,11750.0,11750.0,1037,22463,15150.5,myelin-exec:__myl_AddCastMulMeanAddSqrtDivMulMulAddCastMulCast_myl0_1609
0.0,23482,2,11741.0,11741.0,6250,17232,7765.4,myelin-exec:/layers.14/mlp/gateup_proj/MatMul_myl0_1006
0.0,23463,2,11731.5,11731.5,4778,18685,9833.7,myelin-exec:/vision_tower/vision_model/encoder/layers.18/mlp/fc1/MatMul_myl0_211
0.0,23445,2,11722.5,11722.5,5204,18241,9218.6,myelin-exec:/layers.8/mlp/gateup_proj/MatMul_myl0_904
0.0,23408,2,11704.0,11704.0,8519,14889,4504.3,myelin-exec:__myl_Fc_myl0_308
0.0,23407,2,11703.5,11703.5,5435,17972,8865.0,myelin-exec:/layers.2/self_attn/qk_matmul/MatMul_myl0_370
0.0,23398,2,11699.0,11699.0,5685,17713,8505.1,myelin-exec:/layers.6/self_attn/av_matmul/MatMul_myl0_475
0.0,23398,2,11699.0,11699.0,7990,15408,5245.3,myelin-exec:__myl_Fc_myl0_354
0.0,23344,2,11672.0,11672.0,6306,17038,7588.7,myelin-exec:/layers.4/mlp/gateup_proj_5/MatMul_myl0_2384
0.0,23342,2,11671.0,11671.0,4500,18842,10141.3,myelin-exec:/vision_tower/vision_model/encoder/layers.11/self_attn/out_proj/MatMul_myl0_132
0.0,23333,2,11666.5,11666.5,10824,12509,1191.5,myelin-exec:__myl_Fc_myl0_2258
0.0,23297,2,11648.5,11648.5,5908,17389,8118.3,myelin-exec:/layers.6/self_attn/qk_matmul/MatMul_myl0_470
0.0,23277,2,11638.5,11638.5,5259,18018,9022.0,myelin-exec:/vision_tower/vision_model/encoder/layers.4/mlp/fc1/MatMul_myl0_57
0.0,23214,2,11607.0,11607.0,4121,19093,10586.8,myelin-exec:/vision_tower/vision_model/encoder/layers.12/mlp/fc1/MatMul_myl0_145
0.0,23213,2,11606.5,11606.5,4389,18824,10207.1,myelin-exec:/vision_tower/vision_model/encoder/layers.6/mlp/fc1/MatMul_myl0_79
0.0,23185,2,11592.5,11592.5,5546,17639,8551.0,myelin-exec:/layers.4/mlp/gateup_proj/MatMul_myl0_836
0.0,23167,2,11583.5,11583.5,5158,18009,9087.0,myelin-exec:/layers.5/mlp/gateup_proj_2/MatMul_myl0_1474
0.0,23167,2,11583.5,11583.5,5565,17602,8511.4,myelin-exec:/layers.7/mlp/gateup_proj_1/MatMul_myl0_1199
0.0,23166,2,11583.0,11583.0,5602,17564,8458.4,myelin-exec:/layers.2/self_attn/av_matmul/MatMul_myl0_375
0.0,23130,2,11565.0,11565.0,1991,21139,13539.7,myelin-exec:__myl_Slic_myl0_1655
0.0,23121,2,11560.5,11560.5,4426,18695,10089.7,myelin-exec:/vision_tower/vision_model/encoder/layers.17/self_attn/v_proj/MatMul+/vision_tower/vision_model/encoder/layers.17/self_attn/k_proj/MatMul+/vision_tower/vision_model/encoder/layers.17/self_attn/q_proj/MatMul_myl0_192
0.0,23110,2,11555.0,11555.0,4703,18407,9690.2,myelin-exec:/layers.12/mlp/gateup_proj/MatMul_myl0_972
0.0,23074,2,11537.0,11537.0,5972,17102,7870.1,myelin-exec:/layers.12/mlp/gateup_proj_8/MatMul_myl0_3447
0.0,23038,2,11519.0,11519.0,5019,18019,9192.4,myelin-exec:/layers.5/self_attn/qk_matmul/MatMul_myl0_445
0.0,23037,2,11518.5,11518.5,5676,17361,8262.5,myelin-exec:/vision_tower/vision_model/encoder/layers.2/mlp/fc1/MatMul_myl0_35
0.0,23000,2,11500.0,11500.0,6204,16796,7489.7,myelin-exec:/layers.9/mlp/gateup_proj_2/MatMul_myl0_1542
0.0,22972,2,11486.0,11486.0,5250,17722,8819.0,myelin-exec:/layers.11/self_attn/qk_matmul/MatMul_myl0_595
0.0,22963,2,11481.5,11481.5,6907,16056,6469.3,myelin-exec:__myl_Fc_myl0_554
0.0,22935,2,11467.5,11467.5,6787,16148,6619.2,myelin-exec:/layers.15/mlp/gateup_proj_1/MatMul_myl0_1335
0.0,22906,2,11453.0,11453.0,7416,15490,5709.2,myelin-exec:/layers.14/mlp/gateup_proj_6/MatMul_myl0_2863
0.0,22899,2,11449.5,11449.5,5334,17565,8648.6,myelin-exec:/layers.0/mlp/gateup_proj_3/MatMul_myl0_1698
0.0,22899,2,11449.5,11449.5,7010,15889,6278.4,myelin-exec:__myl_Fc_myl0_440
0.0,22889,2,11444.5,11444.5,7648,15241,5369.1,myelin-exec:__myl_Fc_myl0_515
0.0,22888,2,11444.0,11444.0,6250,16638,7345.4,myelin-exec:/layers.9/mlp/gateup_proj_5/MatMul_myl0_2469
0.0,22861,2,11430.5,11430.5,4444,18417,9880.4,myelin-exec:__myl_Fc_myl0_1747
0.0,22843,2,11421.5,11421.5,5278,17565,8688.2,myelin-exec:/layers.6/mlp/gateup_proj_1/MatMul_myl0_1182
0.0,22815,2,11407.5,11407.5,7444,15371,5605.2,myelin-exec:__myl_Fc_myl0_665
0.0,22796,2,11398.0,11398.0,5935,16861,7725.8,myelin-exec:/layers.0/mlp/gateup_proj_7/MatMul_myl0_2934
0.0,22769,2,11384.5,11384.5,4019,18750,10416.4,myelin-exec:/vision_tower/vision_model/encoder/layers.13/self_attn/out_proj/MatMul_myl0_154
0.0,22759,2,11379.5,11379.5,6334,16425,7135.4,myelin-exec:/layers.16/mlp/gateup_proj_1/MatMul_myl0_1352
0.0,22759,2,11379.5,11379.5,6240,16519,7268.4,myelin-exec:/layers.5/mlp/gateup_proj_7/MatMul_myl0_3019
0.0,22704,2,11352.0,11352.0,6361,16343,7058.3,myelin-exec:/layers.12/self_attn/av_matmul/MatMul_myl0_625
0.0,22704,2,11352.0,11352.0,2649,20055,12307.9,myelin-exec:/layers.4/self_attn_4/MatMul_myl0_1756
0.0,22693,2,11346.5,11346.5,4490,18203,9696.6,myelin-exec:/vision_tower/vision_model/encoder/layers.18/self_attn/out_proj/MatMul_myl0_209
0.0,22676,2,11338.0,11338.0,5805,16871,7824.8,myelin-exec:/layers.0/mlp/gateup_proj_1/MatMul_myl0_1080
0.0,22676,2,11338.0,11338.0,6074,16602,7444.4,myelin-exec:/layers.9/mlp/gateup_proj/MatMul_myl0_921
0.0,22649,2,11324.5,11324.5,4417,18232,9768.7,myelin-exec:/vision_tower/vision_model/encoder/layers.20/self_attn/v_proj/MatMul+/vision_tower/vision_model/encoder/layers.20/self_attn/k_proj/MatMul+/vision_tower/vision_model/encoder/layers.20/self_attn/q_proj/MatMul_myl0_225
0.0,22621,2,11310.5,11310.5,4732,17889,9303.4,myelin-exec:/vision_tower/vision_model/encoder/layers.24/mlp/fc1/MatMul_myl0_277
0.0,22620,2,11310.0,11310.0,4676,17944,9381.9,myelin-exec:/vision_tower/vision_model/encoder/layers.15/mlp/fc1/MatMul_myl0_178
0.0,22593,2,11296.5,11296.5,3917,18676,10436.2,myelin-exec:/vision_tower/vision_model/encoder/layers.25/self_attn/out_proj/MatMul_myl0_286
0.0,22592,2,11296.0,11296.0,7111,15481,5918.5,myelin-exec:__myl_Fc_myl0_565
0.0,22584,2,11292.0,11292.0,7917,14667,4773.0,myelin-exec:/layers.0/mlp/gateup_proj_4/MatMul_myl0_2007
0.0,22583,2,11291.5,11291.5,5629,16954,8008.0,myelin-exec:/layers.2/mlp/gateup_proj_1/MatMul_myl0_1114
0.0,22556,2,11278.0,11278.0,6296,16260,7045.6,myelin-exec:/layers.12/mlp/gateup_proj_1/MatMul_myl0_1284
0.0,22537,2,11268.5,11268.5,5722,16815,7843.9,myelin-exec:/layers.1/self_attn/av_matmul/MatMul_myl0_350
0.0,22537,2,11268.5,11268.5,6111,16426,7293.8,myelin-exec:/layers.11/mlp/gateup_proj_8/MatMul_myl0_3430
0.0,22519,2,11259.5,11259.5,7843,14676,4831.7,myelin-exec:__myl_Fc_myl0_729
0.0,22491,2,11245.5,11245.5,6352,16139,6920.5,myelin-exec:__myl_Fc_myl0_548
0.0,22482,2,11241.0,11241.0,5732,16750,7790.9,myelin-exec:/layers.3/mlp/gate_proj/MatMul_myl0_409
0.0,22482,2,11241.0,11241.0,5176,17306,8577.2,myelin-exec:/layers.6/mlp/gateup_proj_7/MatMul_myl0_3036
0.0,22481,2,11240.5,11240.5,6268,16213,7032.2,myelin-exec:/layers.13/mlp/gateup_proj_9/MatMul_myl0_3773
0.0,22454,2,11227.0,11227.0,1186,21268,14200.1,myelin-exec:__myl_SlicReshSlicNegSlicConcMulMulAddTran_myl0_1547
0.0,22435,2,11217.5,11217.5,5333,17102,8321.9,myelin-exec:/layers.9/self_attn/av_matmul/MatMul_myl0_550
0.0,22426,2,11213.0,11213.0,5361,17065,8276.0,myelin-exec:/vision_tower/vision_model/encoder/layers.6/mlp/fc2/MatMul_myl0_80
0.0,22417,2,11208.5,11208.5,5074,17343,8675.5,myelin-exec:/vision_tower/vision_model/encoder/layers.8/self_attn/v_proj/MatMul+/vision_tower/vision_model/encoder/layers.8/self_attn/k_proj/MatMul+/vision_tower/vision_model/encoder/layers.8/self_attn/q_proj/MatMul_myl0_93
0.0,22399,2,11199.5,11199.5,7556,14843,5152.7,myelin-exec:/layers.7/mlp/gateup_proj_4/MatMul_myl0_2126
0.0,22389,2,11194.5,11194.5,5000,17389,8760.3,myelin-exec:/layers.8/mlp/gateup_proj_5/MatMul_myl0_2452
0.0,22371,2,11185.5,11185.5,2260,20111,12622.6,myelin-exec:__myl_AddMulCastReshTran_myl0_1729
0.0,22361,2,11180.5,11180.5,4880,17481,8910.3,myelin-exec:/layers.14/mlp/gateup_proj_7/MatMul_myl0_3172
0.0,22361,2,11180.5,11180.5,6047,16314,7259.9,myelin-exec:/layers.5/mlp/gateup_proj_8/MatMul_myl0_3328
0.0,22361,2,11180.5,11180.5,4639,17722,9251.1,myelin-exec:/vision_tower/vision_model/encoder/layers.7/mlp/fc2/MatMul_myl0_91
0.0,22352,2,11176.0,11176.0,7500,14852,5198.6,myelin-exec:/layers.4/mlp/gateup_proj_2/MatMul_myl0_1457
0.0,22352,2,11176.0,11176.0,7435,14917,5290.6,myelin-exec:__myl_Fc_myl0_465
0.0,22343,2,11171.5,11171.5,4408,17935,9565.0,myelin-exec:__myl_Fc_myl0_1010
0.0,22314,2,11157.0,11157.0,7055,15259,5801.1,myelin-exec:/layers.12/mlp/gateup_proj_9/MatMul_myl0_3756
0.0,22306,2,11153.0,11153.0,4611,17695,9251.8,myelin-exec:/vision_tower/vision_model/encoder/layers.22/self_attn/v_proj/MatMul+/vision_tower/vision_model/encoder/layers.22/self_attn/k_proj/MatMul+/vision_tower/vision_model/encoder/layers.22/self_attn/q_proj/MatMul_myl0_247
0.0,22269,2,11134.5,11134.5,2084,20185,12799.3,myelin-exec:__myl_Slic_myl0_1604
0.0,22231,2,11115.5,11115.5,8722,13509,3384.9,myelin-exec:/layers.12/self_attn_9/MatMul_myl0_3437
0.0,22222,2,11111.0,11111.0,5083,17139,8524.9,myelin-exec:/layers.15/mlp/gateup_proj_8/MatMul_myl0_3498
0.0,22167,2,11083.5,11083.5,5278,16889,8210.2,myelin-exec:/layers.2/mlp/gateup_proj_7/MatMul_myl0_2968
0.0,22130,2,11065.0,11065.0,7185,14945,5487.1,myelin-exec:__myl_Fc_myl0_740
0.0,22129,2,11064.5,11064.5,5074,17055,8471.8,myelin-exec:/layers.11/mlp/gateup_proj_1/MatMul_myl0_1267
0.0,22091,2,11045.5,11045.5,4888,17203,8708.0,myelin-exec:/vision_tower/vision_model/encoder/layers.5/self_attn/v_proj/MatMul+/vision_tower/vision_model/encoder/layers.5/self_attn/k_proj/MatMul+/vision_tower/vision_model/encoder/layers.5/self_attn/q_proj/MatMul_myl0_60
0.0,22065,2,11032.5,11032.5,5889,16176,7274.0,myelin-exec:/layers.7/self_attn/qk_matmul/MatMul_myl0_495
0.0,22065,2,11032.5,11032.5,4463,17602,9290.7,myelin-exec:/vision_tower/vision_model/encoder/layers.24/self_attn/out_proj/MatMul_myl0_275
0.0,22055,2,11027.5,11027.5,7231,14824,5369.1,myelin-exec:/layers.5/mlp/gateup_proj_3/MatMul_myl0_1783
0.0,22038,2,11019.0,11019.0,4621,17417,9048.1,myelin-exec:/vision_tower/vision_model/encoder/layers.8/mlp/fc2/MatMul_myl0_102
0.0,22028,2,11014.0,11014.0,4491,17537,9224.9,myelin-exec:__myl_Fc_myl0_1580
0.0,22028,2,11014.0,11014.0,8139,13889,4065.9,myelin-exec:__myl_Fc_myl0_718
0.0,21982,2,10991.0,10991.0,7945,14037,4307.7,myelin-exec:/layers.14/mlp/gateup_proj_5/MatMul_myl0_2554
0.0,21981,2,10990.5,10990.5,6814,15167,5906.5,myelin-exec:__myl_Fc_myl0_518
0.0,21973,2,10986.5,10986.5,8047,13926,4157.1,myelin-exec:__myl_Fc_myl0_590
0.0,21955,2,10977.5,10977.5,5112,16843,8295.1,myelin-exec:/vision_tower/vision_model/encoder/layers.2/mlp/fc2/MatMul_myl0_36
0.0,21926,2,10963.0,10963.0,6297,15629,6598.7,myelin-exec:/layers.6/mlp/gateup_proj_2/MatMul_myl0_1491
0.0,21926,2,10963.0,10963.0,4398,17528,9284.3,myelin-exec:/vision_tower/vision_model/encoder/layers.14/mlp/fc2/MatMul_myl0_168
0.0,21926,2,10963.0,10963.0,4445,17481,9217.8,myelin-exec:/vision_tower/vision_model/encoder/layers.16/self_attn/v_proj/MatMul+/vision_tower/vision_model/encoder/layers.16/self_attn/k_proj/MatMul+/vision_tower/vision_model/encoder/layers.16/self_attn/q_proj/MatMul_myl0_181
0.0,21917,2,10958.5,10958.5,7278,14639,5205.0,myelin-exec:__myl_Fc_myl0_398
0.0,21908,2,10954.0,10954.0,4324,17584,9376.2,myelin-exec:/vision_tower/vision_model/encoder/layers.12/self_attn/v_proj/MatMul+/vision_tower/vision_model/encoder/layers.12/self_attn/k_proj/MatMul+/vision_tower/vision_model/encoder/layers.12/self_attn/q_proj/MatMul_myl0_137
